"Newark and Sherwood District","0","0","0","0","0","0","1","2","9","17","33","58","93","136","198","279","427","1858","5150","11531"
"North East Derbyshire District","0","0","0","0","0","0","1","2","10","18","37","67","105","153","222","315","410","1318","3412","7472"
"North Kesteven District","0","0","0","0","0","0","0","1","6","12","23","41","66","96","140","198","299","1283","3546","7936"
"North Lincolnshire (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"North Warwickshire District (B)","0","0","0","0","0","0","0","0","0","0","2","4","6","8","12","18","43","300","891","2032"
"North West Leicestershire District","0","0","0","0","0","0","0","0","2","4","9","18","27","38","56","81","160","944","2744","6233"
"Northampton District (B)","0","0","0","0","0","0","1","3","8","14","31","54","84","123","179","252","419","2051","5807","13085"
"Nuneaton and Bedworth District (B)","0","0","0","0","0","0","0","1","6","10","21","38","60","88","128","180","275","1195","3312","7417"
"Oadby and Wigston District (B)","0","0","0","0","0","0","1","3","9","15","28","47","75","111","160","225","314","1165","3127","6934"
"Rotherham District (B)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rugby District (B)","0","0","0","0","0","0","0","0","2","4","10","18","30","44","64","90","149","722","2036","4588"
"Rushcliffe District (B)","0","0","0","0","0","0","2","3","12","21","40","70","111","164","237","333","477","1886","5126","11412"
"Rutland","0","0","0","0","0","0","0","1","5","9","18","32","51","75","108","153","201","651","1689","3703"
"Sheffield District (B)","0","0","0","0","0","0","0","1","2","4","7","11","18","26","38","54","70","230","597","1307"
"Solihull District (B)","0","0","0","0","0","0","0","0","0","0","1","2","3","4","6","9","12","37","96","210"
"South Derbyshire District","0","0","0","0","0","0","0","0","3","4","12","23","36","52","76","108","141","462","1202","2638"
"South Holland District","0","0","0","0","0","0","0","0","1","2","8","16","24","33","49","72","132","703","2016","4566"
"South Kesteven District","0","0","0","0","0","0","0","0","4","8","14","27","42","61","89","126","219","1137","3242","7331"
"South Northamptonshire District","0","0","0","0","0","0","0","0","2","3","9","17","27","39","57","81","153","852","2456","5572"
"Staffordshire Moorlands District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stratford-on-Avon District","0","0","0","0","0","0","1","2","8","15","27","47","74","111","161","225","312","1155","3093","6853"
"Tamworth District (B)","0","0","0","0","0","2","4","10","21","40","72","120","186","277","399","560","750","2591","6824","15036"
"Warwick District","0","0","0","0","0","2","9","20","45","88","153","253","402","598","864","1209","1622","5625","14817","32652"
"Wellingborough District (B)","0","0","0","0","0","0","2","4","12","23","41","71","111","164","237","333","469","1782","4805","10666"
"West Lindsey District","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","105","323","744"
